Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:35:38
Collection Length (seconds):, 45.684
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.647, 0.9429932, 1.647, 0.1380615, 1.647, 0.0478516, 1.647, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9429932, 1.6605, 0.1381226, 1.6605, 0.0479736, 1.6605, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9429932, 1.674, 0.1381836, 1.674, 0.0479736, 1.674, 0.2988892, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9430542, 1.6875, 0.1382446, 1.6875, 0.0479736, 1.6875, 0.2987671, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9429932, 1.701, 0.1382446, 1.701, 0.0480347, 1.701, 0.2988281, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9429932, 1.7145, 0.1383057, 1.7145, 0.0480347, 1.7145, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9429932, 1.728, 0.1383057, 1.728, 0.0480347, 1.728, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9429321, 1.7415, 0.1384888, 1.7415, 0.0479736, 1.7415, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9429321, 1.755, 0.1385498, 1.755, 0.0479736, 1.755, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9429321, 1.7685, 0.1386108, 1.7685, 0.0479736, 1.7685, 0.2988892, , , , , , , , , , , , , , , , , , , , , , 
